,num_of_nodes,num_of_edges,ratio_node_edge,bi_edge,ratio_bi_edge,min_out_degree,max_out_degree,avg_out_degree,min_in_degree,max_in_degree,avg_in_degree,num_of_odd_out_degree,ratio_of_odd_out_degree,num_of_even_out_degree,ratio_of_even_out_degree,num_of_odd_in_degree,ratio_of_odd_in_degree,num_of_even_in_degree,ratio_of_even_in_degree,num_of_odd_degree,ratio_of_odd_degree,num_of_even_degree,ratio_of_even_degree,out_degree_less_than_3,ratio_out_degree_less_than_3,in_degree_less_than_3,ratio_in_degree_less_than_3,degree_less_than_3,ratio_degree_less_than_3,dfs_1st_back_depth,sum_of_choices_along_path,depth_avg_DFS_backjump,depth_back_to_root,depth_back_to_any,depth_one_path,min_depth_bfs,max_depth_bfs,avg_depth_bfs,min_depth_beam,max_depth_beam,avg_depth_beam,runtime_ham10,runtime_ham2,runtime_ham4,runtime_ham6,runtime_ham8,runtime_ham9,Oracle_value,Oracle_name,DT_ham10_pred,RF_ham10_pred,kNN_ham10_pred,DT_ham2_pred,RF_ham2_pred,kNN_ham2_pred,DT_ham4_pred,RF_ham4_pred,kNN_ham4_pred,DT_ham6_pred,RF_ham6_pred,kNN_ham6_pred,DT_ham8_pred,RF_ham8_pred,kNN_ham8_pred,DT_ham9_pred,RF_ham9_pred,kNN_ham9_pred
30,192.0,710.0,0.2704,708.0,0.9972,2.0,4.0,3.6979,2.0,4.0,3.6979,50.0,0.2604,142.0,0.7396,48.0,0.25,144.0,0.75,4.0,0.0208,188.0,0.9792,4.0,0.0208,5.0,0.026000000000000002,0.0,0.0,1.0,5.0,95.6,2.0,2.0,17.0,11.0,26.0,17.9444,11.0,26.0,17.9444,79.723,199.99599999999998,33.077,114.446,6.934,188.63400000000001,6.934,ham8,174.4042580645161,121.0309382222222,160.01354545454544,92.0560555555555,115.05258078046226,175.91375,39.62383529411765,33.24059794455788,38.38125,91.99770386266088,108.24665890243728,146.97425,47.608082352941175,47.99171959639125,41.17923999999999,97.28607031249997,85.57052852655278,111.26086206896551
31,192.0,690.0,0.2783,668.0,0.9681,2.0,4.0,3.5938,2.0,4.0,3.5938,58.0,0.3021,134.0,0.6979,56.0,0.2917,136.0,0.7083,42.0,0.2188,150.0,0.7813,10.0,0.0521,11.0,0.0573,0.0,0.0,3.0,12.0,74.125,2.0,2.0,12.0,10.0,26.0,17.1905,10.0,26.0,17.1905,199.993,115.633,3.1489999999999996,199.981,14.067,21.9,3.1489999999999996,ham4,174.4042580645161,179.06684241419114,173.8069090909091,92.0560555555555,100.3593181306893,144.878125,39.62383529411765,30.774518128830827,49.62942857142858,91.99770386266088,108.24665890243728,129.2965,47.608082352941175,47.99171959639125,56.74843999999999,97.28607031249997,81.15508485018412,130.2318965517241
32,192.0,710.0,0.2704,708.0,0.9972,2.0,4.0,3.6979,2.0,4.0,3.6979,48.0,0.25,144.0,0.75,48.0,0.25,144.0,0.75,4.0,0.0208,188.0,0.9792,5.0,0.026000000000000002,5.0,0.026000000000000002,0.0,0.0,1.0,5.0,95.6,2.0,2.0,17.0,11.0,26.0,18.5,11.0,26.0,18.5,199.99,7.346,37.798,199.98,15.42,171.858,7.346,ham2,174.4042580645161,171.33680544101105,160.01354545454544,92.0560555555555,115.05258078046226,175.91375,39.62383529411765,33.24059794455788,38.38125,91.99770386266088,108.24665890243728,146.97425,47.608082352941175,47.99171959639125,41.17924,97.28607031249997,78.35051703170743,111.26086206896551
33,192.0,688.0,0.2791,666.0,0.968,1.0,4.0,3.5833,2.0,4.0,3.5833,66.0,0.3438,126.0,0.6563,62.0,0.3229,130.0,0.6771,40.0,0.2083,152.0,0.7917,7.0,0.0365,9.0,0.0469,0.0,0.0,2.0,9.0,85.25,2.0,2.0,17.0,11.0,26.0,17.5238,11.0,26.0,17.5238,199.99200000000002,42.773,61.43899999999999,22.695,16.102999999999998,51.832,16.102999999999998,ham8,174.4042580645161,186.57967741719654,182.6248181818182,92.0560555555555,100.3593181306893,144.875,39.62383529411765,32.82045535105305,44.11824999999999,91.99770386266088,108.24665890243728,129.290875,47.608082352941175,47.99171959639125,50.61392,97.28607031249997,81.15508485018412,125.9941724137931
34,192.0,688.0,0.2791,666.0,0.968,1.0,4.0,3.5833,2.0,4.0,3.5833,62.0,0.3229,130.0,0.6771,66.0,0.3438,126.0,0.6563,42.0,0.2188,150.0,0.7813,9.0,0.0469,7.0,0.0365,0.0,0.0,3.0,12.0,93.8571,2.0,2.0,17.0,11.0,26.0,17.5,12.0,26.0,17.5909,126.68799999999999,199.995,14.79,158.235,62.951,52.022,14.79,ham4,174.4042580645161,167.7019490808578,176.3590909090909,92.0560555555555,100.3593181306893,132.155375,39.62383529411765,46.32147062848576,50.78107142857143,91.99770386266088,108.24665890243728,129.29250000000002,47.608082352941175,47.99171959639125,51.506280000000004,97.28607031249997,81.15508485018412,125.9941724137931
35,192.0,686.0,0.2799,664.0,0.9679,2.0,4.0,3.5729,1.0,4.0,3.5729,62.0,0.3229,130.0,0.6771,68.0,0.3542,124.0,0.6458,34.0,0.1771,158.0,0.8229,10.0,0.0521,7.0,0.0365,0.0,0.0,1.0,5.0,94.7143,2.0,2.0,17.0,10.0,26.0,17.3333,10.0,26.0,17.3333,199.99200000000002,199.97099999999998,37.488,199.99400000000003,58.018,199.99599999999998,37.488,ham4,174.4042580645161,174.2076090808578,168.75045454545457,92.0560555555555,100.3593181306893,149.87637500000002,39.62383529411765,46.32147062848576,45.3045,91.99770386266088,108.24665890243728,129.29225000000002,47.608082352941175,47.99171959639125,52.11088000000001,97.28607031249997,85.57052852655278,129.21079310344828
36,192.0,686.0,0.2799,660.0,0.9621,1.0,4.0,3.5729,1.0,4.0,3.5729,52.0,0.2708,140.0,0.7292,58.0,0.3021,134.0,0.6979,38.0,0.1979,154.0,0.8021,15.0,0.0781,12.0,0.0625,0.0,0.0,2.0,8.0,76.4286,2.0,2.0,16.0,6.0,26.0,16.0833,6.0,26.0,16.4783,199.968,199.995,8.119,199.99400000000003,38.394,168.5,8.119,ham4,174.4042580645161,169.0857090808578,173.5617272727273,92.0560555555555,100.3593181306893,144.878125,39.62383529411765,28.389356417600887,49.71603571428573,91.99770386266088,108.24665890243728,129.2965,47.608082352941175,47.99171959639125,56.5674,97.28607031249997,81.15508485018412,130.2318965517241
37,192.0,686.0,0.2799,660.0,0.9621,1.0,4.0,3.5729,1.0,4.0,3.5729,60.0,0.3125,132.0,0.6875,60.0,0.3125,132.0,0.6875,42.0,0.2188,150.0,0.7813,11.0,0.0573,11.0,0.0573,0.0,0.0,5.0,19.0,76.3333,8.0,3.0,17.0,4.0,26.0,15.1481,4.0,26.0,16.2609,199.989,152.561,25.44,199.97799999999998,17.367,199.99599999999998,17.367,ham8,174.4042580645161,174.81342908085782,182.6247272727273,92.0560555555555,100.3593181306893,144.87800000000001,39.62383529411765,28.389356417600887,49.45042857142858,91.99770386266088,113.69117542090157,129.290875,47.608082352941175,47.99171959639125,49.47464,97.28607031249997,81.15508485018412,119.12468965517242
38,192.0,710.0,0.2704,708.0,0.9972,2.0,4.0,3.6979,2.0,4.0,3.6979,48.0,0.25,144.0,0.75,50.0,0.2604,142.0,0.7396,4.0,0.0208,188.0,0.9792,5.0,0.026000000000000002,4.0,0.0208,0.0,0.0,2.0,8.0,88.4,2.0,2.0,17.0,11.0,26.0,18.1111,11.0,26.0,18.1111,199.981,199.99400000000003,57.992,199.99200000000002,11.494000000000002,30.816,11.494000000000002,ham8,174.4042580645161,158.38305530308,160.01354545454544,92.0560555555555,115.05258078046226,175.91375,39.62383529411765,28.08080572233566,37.891392857142854,91.99770386266088,108.24665890243728,146.97425,47.608082352941175,47.99171959639125,41.17924,97.28607031249997,78.35051703170743,111.26086206896551
39,192.0,684.0,0.2807,656.0,0.9591,2.0,4.0,3.5625,2.0,4.0,3.5625,66.0,0.3438,126.0,0.6563,62.0,0.3229,130.0,0.6771,50.0,0.2604,142.0,0.7396,9.0,0.0469,11.0,0.0573,0.0,0.0,3.0,11.0,101.125,2.0,2.0,1.0,2.0,26.0,14.7647,4.0,26.0,14.7143,199.986,199.99200000000002,122.071,147.409,41.254,199.99599999999998,41.254,ham8,174.4042580645161,163.7315301010213,179.93990909090914,92.0560555555555,100.3593181306893,154.81212499999998,39.62383529411765,50.03277903885397,48.00185714285714,91.99770386266088,113.69117542090157,124.71875,47.608082352941175,47.99171959639125,48.953799999999994,97.28607031249997,81.15508485018412,109.83203448275862
40,192.0,684.0,0.2807,656.0,0.9591,2.0,4.0,3.5625,2.0,4.0,3.5625,62.0,0.3229,130.0,0.6771,64.0,0.3333,128.0,0.6667,48.0,0.25,144.0,0.75,11.0,0.0573,10.0,0.0521,0.0,0.0,1.0,5.0,80.125,2.0,2.0,17.0,6.0,26.0,15.8621,6.0,26.0,15.8621,169.03799999999998,48.078,8.224,13.200999999999999,106.866,11.683,8.224,ham4,174.4042580645161,174.02820327440617,184.24445454545454,92.0560555555555,100.3593181306893,133.506,39.62383529411765,28.389356417600887,43.700857142857124,91.99770386266088,108.24665890243728,102.86149999999999,47.608082352941175,47.99171959639125,48.95380000000001,97.28607031249997,81.15508485018412,116.71310344827586
41,192.0,682.0,0.2815,652.0,0.956,1.0,4.0,3.5521,2.0,4.0,3.5521,64.0,0.3333,128.0,0.6667,68.0,0.3542,124.0,0.6458,50.0,0.2604,142.0,0.7396,11.0,0.0573,9.0,0.0469,0.0,0.0,3.0,11.0,103.5455,2.0,2.0,21.0,3.0,26.0,14.2759,3.0,26.0,15.9583,131.05,13.876,7.94,199.99400000000003,19.761,76.69800000000001,7.94,ham4,174.4042580645161,144.20919238913817,179.9392727272727,92.0560555555555,100.3593181306893,154.811875,39.62383529411765,42.05049590355719,54.04217857142856,91.99770386266088,113.69117542090157,149.05349999999999,47.608082352941175,47.99171959639125,48.953799999999994,97.28607031249997,81.15508485018412,109.7693793103448
42,192.0,682.0,0.2815,656.0,0.9619,2.0,4.0,3.5521,2.0,4.0,3.5521,66.0,0.3438,126.0,0.6563,74.0,0.3854,118.0,0.6146,44.0,0.2292,148.0,0.7708,10.0,0.0521,6.0,0.0313,0.0,0.0,3.0,13.0,92.6923,2.0,2.0,17.0,8.0,26.0,16.9565,8.0,26.0,16.9565,199.99400000000003,199.995,75.176,199.94400000000002,199.995,199.99599999999998,75.176,ham4,174.4042580645161,179.46819741719654,183.3169090909091,92.0560555555555,100.3593181306893,138.0845,39.62383529411765,67.32407630814903,48.00185714285714,91.99770386266088,108.24665890243728,126.94712500000003,47.608082352941175,47.99171959639125,48.9538,97.28607031249997,81.15508485018412,115.29555172413792
43,176.0,617.0,0.2853,586.0,0.9498,1.0,4.0,3.5057,1.0,4.0,3.5057,63.0,0.358,113.0,0.642,63.0,0.358,113.0,0.642,52.0,0.2955,124.0,0.7045,12.0,0.0682,12.0,0.0682,0.0,0.0,1.0,5.0,91.1,2.0,2.0,3.0,7.0,24.0,15.2258,7.0,24.0,15.4688,199.99400000000003,64.627,1.0,28.855,18.059,127.973,1.0,ham4,77.78176470588237,111.84638828296704,108.833,92.0560555555555,80.98046527219229,36.71375,39.62383529411765,27.40636618961964,39.19689285714286,54.93195652173913,42.49646752990641,23.126125,47.608082352941175,47.99171959639125,28.232960000000002,62.60126315789473,63.37900151285779,50.80827586206897
44,176.0,617.0,0.2853,586.0,0.9498,2.0,4.0,3.5057,2.0,4.0,3.5057,63.0,0.358,113.0,0.642,63.0,0.358,113.0,0.642,44.0,0.25,132.0,0.75,12.0,0.0682,12.0,0.0682,0.0,0.0,2.0,8.0,88.5385,2.0,2.0,17.0,4.0,24.0,15.6522,4.0,24.0,15.8261,85.45299999999999,0.077,5.276,26.678,5.949,9.305,0.077,ham2,77.78176470588237,88.39896285247433,114.25190909090908,92.0560555555555,80.98046527219229,36.061625,39.62383529411765,27.40636618961964,25.787357142857143,54.93195652173913,42.49646752990641,22.353,47.608082352941175,47.99171959639125,18.29204,62.60126315789473,63.37900151285779,55.824827586206894
45,176.0,617.0,0.2853,588.0,0.953,2.0,4.0,3.5057,1.0,4.0,3.5057,59.0,0.3352,117.0,0.6648,63.0,0.358,113.0,0.642,44.0,0.25,132.0,0.75,14.0,0.0795,12.0,0.0682,0.0,0.0,2.0,9.0,80.5333,2.0,2.0,17.0,4.0,24.0,14.3704,4.0,24.0,15.3043,66.899,61.788999999999994,33.111,22.041,100.62799999999999,25.869,22.041,ham6,77.78176470588237,69.33803508852259,114.25190909090911,92.0560555555555,80.98046527219229,36.006625,39.62383529411765,23.730130578853586,26.6035,54.93195652173913,42.49646752990641,22.677500000000002,47.608082352941175,47.99171959639125,18.29204,62.60126315789473,63.37900151285779,55.569
46,176.0,617.0,0.2853,586.0,0.9498,1.0,4.0,3.5057,1.0,4.0,3.5057,65.0,0.3693,111.0,0.6307,57.0,0.3239,119.0,0.6761,42.0,0.2386,134.0,0.7614,11.0,0.0625,15.0,0.0852,1.0,0.0057,1.0,5.0,83.5714,2.0,2.0,17.0,4.0,24.0,16.0909,4.0,24.0,16.0909,199.989,8.285,9.658,59.246,3.551,9.607999999999999,3.551,ham8,109.8988783783784,159.52163929971988,105.006,92.0560555555555,80.98046527219229,25.658875,39.62383529411765,23.730130578853586,24.600392857142857,54.93195652173913,42.49646752990641,22.092000000000002,47.608082352941175,47.99171959639125,18.292040000000004,62.60126315789473,63.37900151285779,53.087310344827586
47,192.0,680.0,0.2824,648.0,0.9529,2.0,4.0,3.5417,1.0,4.0,3.5417,60.0,0.3125,132.0,0.6875,62.0,0.3229,130.0,0.6771,56.0,0.2917,136.0,0.7083,14.0,0.0729,13.0,0.0677,0.0,0.0,6.0,24.0,105.5,2.0,2.0,9.0,4.0,26.0,15.9643,4.0,26.0,16.0357,162.847,199.99400000000003,162.10299999999998,199.99400000000003,199.995,199.99599999999998,162.10299999999998,ham4,174.4042580645161,164.18176650840587,187.51727272727274,92.0560555555555,100.3593181306893,154.81175000000002,39.62383529411765,56.56963340355719,53.28289285714285,91.99770386266088,113.69117542090157,149.05975,47.608082352941175,47.99171959639125,47.30032,97.28607031249997,81.15508485018412,108.54751724137931
48,192.0,680.0,0.2824,650.0,0.9559,1.0,4.0,3.5417,2.0,4.0,3.5417,74.0,0.3854,118.0,0.6146,72.0,0.375,120.0,0.625,56.0,0.2917,136.0,0.7083,7.0,0.0365,8.0,0.0417,0.0,0.0,4.0,15.0,102.625,2.0,2.0,17.0,4.0,26.0,16.2917,4.0,26.0,16.2917,199.985,199.99599999999998,5.365,199.99200000000002,25.791,77.102,5.365,ham4,174.4042580645161,191.34750122672034,192.79345454545455,92.0560555555555,100.3593181306893,154.81225,39.62383529411765,71.83370829498716,50.837035714285705,91.99770386266088,113.69117542090157,133.060875,47.608082352941175,47.99171959639125,48.5584,97.28607031249997,76.25999912456952,108.54751724137932
49,192.0,678.0,0.2832,644.0,0.9499,1.0,4.0,3.5313,2.0,4.0,3.5313,66.0,0.3438,126.0,0.6563,72.0,0.375,120.0,0.625,48.0,0.25,144.0,0.75,12.0,0.0625,9.0,0.0469,0.0,0.0,4.0,15.0,102.4545,2.0,2.0,3.0,5.0,26.0,16.1724,6.0,26.0,16.1,189.77599999999998,199.99200000000002,199.99599999999998,21.522,20.768,199.995,20.768,ham8,174.4042580645161,160.36210708514827,189.41745454545455,92.0560555555555,100.3593181306893,154.811875,39.62383529411765,89.67825354807358,61.64928571428571,91.99770386266088,96.33540147996425,149.0535,47.608082352941175,47.99171959639125,49.53748,97.28607031249997,81.15508485018412,109.45517241379311
50,192.0,678.0,0.2832,644.0,0.9499,1.0,4.0,3.5313,1.0,4.0,3.5313,62.0,0.3229,130.0,0.6771,64.0,0.3333,128.0,0.6667,52.0,0.2708,140.0,0.7292,14.0,0.0729,13.0,0.0677,0.0,0.0,2.0,9.0,94.9,2.0,2.0,14.0,6.0,26.0,17.32,6.0,26.0,17.32,199.99,24.655,16.805,23.585,24.230999999999998,5.038,5.038,ham9,174.4042580645161,174.88991574752447,184.70409090909095,92.0560555555555,100.3593181306893,135.8225,39.62383529411765,46.32147062848576,50.83703571428571,91.99770386266088,96.33540147996425,107.94225000000002,47.608082352941175,47.99171959639125,48.90352000000001,97.28607031249997,81.15508485018412,115.28417241379312
51,192.0,678.0,0.2832,644.0,0.9499,1.0,4.0,3.5313,2.0,4.0,3.5313,70.0,0.3646,122.0,0.6354,64.0,0.3333,128.0,0.6667,52.0,0.2708,140.0,0.7292,10.0,0.0521,13.0,0.0677,0.0,0.0,1.0,5.0,87.8333,2.0,2.0,8.0,8.0,26.0,16.037,8.0,26.0,16.037,199.99400000000003,199.99599999999998,7.624,5.26,21.24,199.995,5.26,ham6,174.4042580645161,183.43766236465137,196.24790909090908,92.0560555555555,100.3593181306893,158.72175,39.62383529411765,30.435293639823108,56.776535714285714,91.99770386266088,96.33540147996425,80.320125,47.608082352941175,47.99171959639125,49.48504,97.28607031249997,81.15508485018412,115.2649655172414
52,192.0,678.0,0.2832,644.0,0.9499,1.0,4.0,3.5313,2.0,4.0,3.5313,68.0,0.3542,124.0,0.6458,70.0,0.3646,122.0,0.6354,58.0,0.3021,134.0,0.6979,11.0,0.0573,10.0,0.0521,0.0,0.0,4.0,16.0,73.1111,2.0,2.0,17.0,10.0,26.0,17.0769,10.0,26.0,17.0769,199.993,111.32600000000001,4.013999999999999,199.99200000000002,3.716,106.714,3.716,ham8,174.4042580645161,191.34750122672034,195.27663636363638,92.0560555555555,100.3593181306893,153.68525,39.62383529411765,28.238482362547302,53.71667857142857,91.99770386266088,96.33540147996425,84.10112500000001,47.608082352941175,47.99171959639125,49.01223999999999,97.28607031249997,81.15508485018412,106.28086206896553
53,192.0,676.0,0.284,644.0,0.9527,1.0,4.0,3.5208,2.0,4.0,3.5208,72.0,0.375,120.0,0.625,66.0,0.3438,126.0,0.6563,50.0,0.2604,142.0,0.7396,10.0,0.0521,13.0,0.0677,0.0,0.0,1.0,5.0,103.0,2.0,2.0,16.0,2.0,26.0,15.0333,2.0,26.0,16.2308,199.99099999999999,199.99599999999998,39.654,199.99400000000003,5.196000000000001,75.48,5.196000000000001,ham8,174.4042580645161,186.57967741719654,192.79345454545455,92.0560555555555,100.3593181306893,154.81199999999998,39.62383529411765,50.797596025155336,56.776535714285714,91.99770386266088,101.77991799842853,124.71800000000002,47.608082352941175,47.99171959639125,49.428760000000004,97.28607031249997,76.25999912456952,115.2649655172414
54,192.0,674.0,0.2849,638.0,0.9466,1.0,4.0,3.5104,1.0,4.0,3.5104,74.0,0.3854,118.0,0.6146,76.0,0.3958,116.0,0.6042,60.0,0.3125,132.0,0.6875,10.0,0.0521,9.0,0.0469,0.0,0.0,3.0,12.0,94.1333,2.0,2.0,20.0,3.0,26.0,16.5417,3.0,26.0,16.4,199.983,199.99400000000003,199.99599999999998,199.99200000000002,39.601,126.03200000000001,39.601,ham8,174.4042580645161,167.7338587642406,198.0897272727273,92.0560555555555,100.3593181306893,183.758375,39.62383529411765,156.3754538708415,63.98275000000001,91.99770386266088,101.77991799842853,131.79125,47.608082352941175,47.99171959639125,56.00152,97.28607031249997,83.65872105638769,105.35220689655173
55,192.0,674.0,0.2849,636.0,0.9436,2.0,4.0,3.5104,1.0,4.0,3.5104,66.0,0.3438,126.0,0.6563,72.0,0.375,120.0,0.625,60.0,0.3125,132.0,0.6875,14.0,0.0729,11.0,0.0573,0.0,0.0,1.0,4.0,85.1818,2.0,2.0,1.0,3.0,26.0,14.5455,3.0,26.0,15.8,199.987,197.072,15.385,31.601999999999997,57.832,5.337000000000001,5.337000000000001,ham9,174.4042580645161,172.2263950256245,197.16163636363638,92.0560555555555,100.3593181306893,150.757375,39.62383529411765,45.4852379386909,62.654500000000006,91.99770386266088,86.51479132465877,85.399125,47.608082352941175,47.99171959639125,53.53304000000001,97.28607031249997,81.15508485018412,105.96093103448277
56,192.0,674.0,0.2849,638.0,0.9466,1.0,4.0,3.5104,2.0,4.0,3.5104,62.0,0.3229,130.0,0.6771,70.0,0.3646,122.0,0.6354,48.0,0.25,144.0,0.75,16.0,0.0833,12.0,0.0625,0.0,0.0,2.0,8.0,98.0,2.0,2.0,17.0,6.0,26.0,16.6538,6.0,26.0,16.6538,199.987,199.993,17.366,199.988,27.673000000000002,199.995,17.366,ham4,174.4042580645161,174.88991574752447,190.89399999999998,92.0560555555555,100.3593181306893,154.81212499999998,39.62383529411765,43.93630891725582,61.09928571428572,91.99770386266088,96.33540147996425,108.71887500000003,47.608082352941175,47.99171959639125,56.87184000000001,97.28607031249997,81.15508485018412,104.24765517241379
57,192.0,672.0,0.2857,632.0,0.9405,1.0,4.0,3.5,1.0,4.0,3.5,70.0,0.3646,122.0,0.6354,74.0,0.3854,118.0,0.6146,58.0,0.3021,134.0,0.6979,13.0,0.0677,11.0,0.0573,0.0,0.0,4.0,15.0,91.2727,2.0,2.0,10.0,6.0,26.0,16.2059,6.0,26.0,16.2727,199.99200000000002,199.99400000000003,22.319000000000003,19.464000000000002,100.87299999999999,161.032,19.464000000000002,ham6,174.4042580645161,187.7361220908419,197.16109090909092,92.0560555555555,100.3593181306893,183.75787499999998,39.62383529411765,51.92257079583376,61.10460714285714,91.99770386266088,81.07027480619449,85.14075000000001,47.608082352941175,47.99171959639125,53.70944,97.28607031249997,76.14569434900613,103.96541379310347
58,192.0,672.0,0.2857,632.0,0.9405,2.0,4.0,3.5,2.0,4.0,3.5,68.0,0.3542,124.0,0.6458,68.0,0.3542,124.0,0.6458,64.0,0.3333,128.0,0.6667,14.0,0.0729,14.0,0.0729,0.0,0.0,1.0,5.0,85.6667,2.0,2.0,14.0,4.0,26.0,15.4571,4.0,26.0,15.4571,199.993,105.448,71.584,199.99400000000003,27.62,78.64399999999999,27.62,ham8,174.4042580645161,190.99459170291084,198.0897272727273,92.0560555555555,100.3593181306893,150.757375,39.62383529411765,25.853320651317357,67.88271428571429,91.99770386266088,86.51479132465877,85.39912500000001,47.608082352941175,47.99171959639125,66.37036,97.28607031249997,76.14569434900613,96.68620689655172
59,176.0,607.0,0.29,568.0,0.9357,1.0,4.0,3.4489,0.0,4.0,3.4489,67.0,0.3807,109.0,0.6193,67.0,0.3807,109.0,0.6193,58.0,0.3295,118.0,0.6705,15.0,0.0852,14.0,0.0795,1.0,0.0057,1.0,5.0,75.8333,14.0,3.0,1.0,4.0,24.0,15.4,4.0,24.0,14.0476,0.004,0.004,0.002,0.004,0.002,0.002,0.002,ham4,77.78176470588237,29.5253167948718,103.64499999999998,92.0560555555555,80.98046527219229,39.38525,39.62383529411765,23.730130578853586,36.40760714285714,54.93195652173913,42.49646752990641,35.2335,47.608082352941175,47.99171959639125,46.3982,62.60126315789473,63.37900151285779,55.258137931034476
60,176.0,607.0,0.29,570.0,0.9390000000000001,1.0,4.0,3.4489,0.0,4.0,3.4489,59.0,0.3352,117.0,0.6648,69.0,0.392,107.0,0.608,54.0,0.3068,122.0,0.6932,19.0,0.10800000000000001,13.0,0.0739,1.0,0.0057,2.0,7.0,80.0833,132.0,3.0,3.0,6.0,24.0,15.3333,6.0,24.0,15.3333,0.004,0.004,0.002,0.004,0.002,0.004,0.002,ham4,77.78176470588237,37.959975317599074,103.52736363636365,92.0560555555555,80.98046527219229,27.436875,39.62383529411765,23.730130578853586,31.583,54.93195652173913,42.49646752990641,19.125125,47.608082352941175,47.99171959639125,45.92540000000001,62.60126315789473,63.37900151285779,47.88127586206897
61,176.0,607.0,0.29,566.0,0.9325,1.0,4.0,3.4489,1.0,4.0,3.4489,61.0,0.3466,115.0,0.6534,69.0,0.392,107.0,0.608,58.0,0.3295,118.0,0.6705,18.0,0.1023,14.0,0.0795,0.0,0.0,14.0,48.0,89.2727,20.0,3.0,1.0,6.0,24.0,15.52,6.0,24.0,15.52,106.20200000000001,3.213,7.197,8.705,1.2229999999999999,9.773,1.2229999999999999,ham8,77.78176470588237,73.71300134934509,98.78236363636364,92.0560555555555,80.98046527219229,32.98387499999999,39.62383529411765,40.73561709541674,33.476571428571425,54.93195652173913,42.49646752990641,32.151375,47.608082352941175,56.671681632319384,46.42684,62.60126315789473,63.37900151285779,52.540965517241375
62,192.0,670.0,0.2866,632.0,0.9433,1.0,4.0,3.4896,1.0,4.0,3.4896,66.0,0.3438,126.0,0.6563,66.0,0.3438,126.0,0.6563,60.0,0.3125,132.0,0.6875,16.0,0.0833,16.0,0.0833,0.0,0.0,4.0,13.0,84.8333,2.0,2.0,17.0,3.0,26.0,13.3939,3.0,26.0,14.7857,179.092,167.574,3.4530000000000003,3.304,22.644000000000002,0.777,0.777,ham9,174.4042580645161,165.66872888372518,194.71354545454548,92.0560555555555,100.3593181306893,150.757375,39.62383529411765,23.518807637618725,65.39078571428571,91.99770386266088,86.51479132465877,85.399125,47.608082352941175,47.99171959639125,60.06568000000002,97.28607031249997,76.14569434900613,92.59258620689657
63,192.0,668.0,0.2874,626.0,0.9371,2.0,4.0,3.4792,2.0,4.0,3.4792,60.0,0.3125,132.0,0.6875,72.0,0.375,120.0,0.625,62.0,0.3229,130.0,0.6771,20.0,0.1042,14.0,0.0729,0.0,0.0,12.0,45.0,99.75,2.0,2.0,13.0,5.0,26.0,15.6923,5.0,26.0,16.4583,130.244,0.287,4.055,10.344000000000001,16.635,17.63,0.287,ham2,174.4042580645161,168.01105049835502,186.141,92.0560555555555,100.3593181306893,170.978,39.62383529411765,36.35980021612362,54.391678571428564,91.99770386266088,81.07027480619449,82.99925,47.608082352941175,47.99171959639125,44.11108000000001,97.28607031249997,76.14569434900613,99.3091379310345
64,192.0,708.0,0.2712,704.0,0.9944,2.0,4.0,3.6875,2.0,4.0,3.6875,48.0,0.25,144.0,0.75,52.0,0.2708,140.0,0.7292,8.0,0.0417,184.0,0.9583,6.0,0.0313,4.0,0.0208,0.0,0.0,4.0,15.0,96.3333,2.0,2.0,17.0,11.0,26.0,18.2941,11.0,26.0,18.2941,199.99,199.995,86.242,199.99200000000002,122.262,199.995,86.242,ham4,174.4042580645161,164.88871530308,160.01354545454544,92.0560555555555,115.05258078046226,175.91375,39.62383529411765,33.24059794455788,37.89139285714286,91.99770386266088,108.24665890243728,146.97425,47.608082352941175,47.99171959639125,43.3728,97.28607031249997,78.35051703170743,110.36796551724137
65,192.0,708.0,0.2712,704.0,0.9944,2.0,4.0,3.6875,2.0,4.0,3.6875,50.0,0.2604,142.0,0.7396,52.0,0.2708,140.0,0.7292,8.0,0.0417,184.0,0.9583,5.0,0.026000000000000002,4.0,0.0208,0.0,0.0,1.0,5.0,95.6,2.0,2.0,17.0,11.0,26.0,17.8889,11.0,26.0,17.8889,199.99099999999999,199.995,13.404000000000002,199.99200000000002,37.751,64.471,13.404000000000002,ham4,174.4042580645161,164.88871530308,160.01354545454544,92.0560555555555,115.05258078046226,175.91375,39.62383529411765,33.24059794455788,37.60210714285715,91.99770386266088,108.24665890243728,146.97424999999998,47.608082352941175,47.99171959639125,43.3728,97.28607031249997,85.57052852655278,111.21310344827586
66,192.0,708.0,0.2712,704.0,0.9944,2.0,4.0,3.6875,2.0,4.0,3.6875,50.0,0.2604,142.0,0.7396,50.0,0.2604,142.0,0.7396,6.0,0.0313,186.0,0.9688,5.0,0.026000000000000002,5.0,0.026000000000000002,0.0,0.0,3.0,12.0,108.7143,2.0,2.0,17.0,11.0,26.0,18.2941,11.0,26.0,18.2941,199.989,199.995,3.002,29.148000000000003,27.695999999999998,199.99599999999998,3.002,ham4,174.4042580645161,164.43013130308,160.01354545454544,92.0560555555555,115.05258078046226,175.91375,39.62383529411765,31.967268634562952,37.89139285714284,91.99770386266088,108.24665890243728,146.97425,47.608082352941175,47.99171959639125,42.16152,97.28607031249997,85.57052852655278,110.36796551724137
