num_of_nodes,num_of_edges,ratio_node_edge,bi_edge,ratio_bi_edge,min_out_degree,max_out_degree,avg_out_degree,min_in_degree,max_in_degree,avg_in_degree,num_of_odd_out_degree,ratio_of_odd_out_degree,num_of_even_out_degree,ratio_of_even_out_degree,num_of_odd_in_degree,ratio_of_odd_in_degree,num_of_even_in_degree,ratio_of_even_in_degree,num_of_odd_degree,ratio_of_odd_degree,num_of_even_degree,ratio_of_even_degree,out_degree_less_than_3,ratio_out_degree_less_than_3,in_degree_less_than_3,ratio_in_degree_less_than_3,degree_less_than_3,ratio_degree_less_than_3,dfs_1st_back_depth,sum_of_choices_along_path,depth_avg_DFS_backjump,depth_back_to_root,depth_back_to_any,depth_one_path,min_depth_bfs,max_depth_bfs,avg_depth_bfs,min_depth_beam,max_depth_beam,avg_depth_beam,runtime_ham10,runtime_ham2,runtime_ham4,runtime_ham6,runtime_ham8,runtime_ham9,Oracle
300.0,1639.0,0.183,1622.0,0.9896,2.0,6.0,5.4633,2.0,6.0,5.4633,15.0,0.05,285.0,0.95,17.0,0.0567,283.0,0.9433,30.0,0.1,270.0,0.9,3.0,0.01,3.0,0.01,0.0,0.0,1.0,6.0,126.5714,2.0,2.0,23.0,9.0,24.0,22.3077,9.0,24.0,22.3077,3.885,4.779,199.975,5.604,199.988,22.244,3.885
300.0,1639.0,0.183,1622.0,0.9896,2.0,6.0,5.4633,2.0,6.0,5.4633,13.0,0.0433,287.0,0.9567,17.0,0.0567,283.0,0.9433,30.0,0.1,270.0,0.9,3.0,0.01,3.0,0.01,0.0,0.0,8.0,46.0,150.2857,2.0,2.0,23.0,9.0,24.0,22.1786,9.0,24.0,22.1786,1.385,7.457999999999999,199.981,6.066,199.987,0.5589999999999999,0.5589999999999999
300.0,1631.0,0.1839,1606.0,0.9847,1.0,6.0,5.4367,2.0,6.0,5.4367,21.0,0.07,279.0,0.93,23.0,0.0767,277.0,0.9233,42.0,0.14,258.0,0.86,3.0,0.01,3.0,0.01,0.0,0.0,5.0,27.0,132.1667,2.0,2.0,16.0,18.0,24.0,22.6923,4.0,24.0,22.9259,3.3710000000000004,1.422,199.96400000000003,3.955,199.96599999999998,8.267999999999999,1.422
300.0,1623.0,0.1848,1590.0,0.9797,2.0,6.0,5.41,2.0,6.0,5.41,33.0,0.11,267.0,0.89,33.0,0.11,267.0,0.89,60.0,0.2,240.0,0.8,3.0,0.01,3.0,0.01,0.0,0.0,6.0,32.0,188.0,2.0,2.0,23.0,5.0,24.0,21.8,5.0,24.0,21.8,2.18,8.687000000000001,199.99400000000003,14.095999999999998,199.986,11.1,2.18
300.0,1623.0,0.1848,1590.0,0.9797,1.0,6.0,5.41,2.0,6.0,5.41,31.0,0.1033,269.0,0.8967,31.0,0.1033,269.0,0.8967,56.0,0.1867,244.0,0.8133,3.0,0.01,4.0,0.0133,0.0,0.0,3.0,16.0,152.4,2.0,2.0,23.0,11.0,23.0,21.4063,11.0,23.0,21.4063,199.988,9.307,199.965,11.18,199.97299999999998,0.179,0.179
300.0,1615.0,0.1858,1574.0,0.9746,2.0,6.0,5.3833,2.0,6.0,5.3833,37.0,0.1233,263.0,0.8767,37.0,0.1233,263.0,0.8767,64.0,0.2133,236.0,0.7867,3.0,0.01,3.0,0.01,0.0,0.0,3.0,16.0,151.8,2.0,2.0,23.0,7.0,23.0,21.75,7.0,23.0,21.75,6.779,7.8420000000000005,199.99200000000002,6.645,199.953,20.655,6.645
300.0,1607.0,0.1867,1558.0,0.9695,2.0,6.0,5.3567,2.0,6.0,5.3567,43.0,0.1433,257.0,0.8567,41.0,0.1367,259.0,0.8633,72.0,0.24,228.0,0.76,5.0,0.0167,3.0,0.01,0.0,0.0,1.0,6.0,146.4545,2.0,2.0,39.0,2.0,24.0,19.8824,2.0,24.0,19.8824,7.042000000000001,3.1180000000000003,199.99099999999999,7.197,199.993,5.039,3.1180000000000003
300.0,1607.0,0.1867,1558.0,0.9695,2.0,6.0,5.3567,2.0,6.0,5.3567,39.0,0.13,261.0,0.87,45.0,0.15,255.0,0.85,72.0,0.24,228.0,0.76,4.0,0.0133,3.0,0.01,0.0,0.0,1.0,6.0,167.8333,2.0,2.0,29.0,4.0,24.0,21.6667,4.0,24.0,21.6667,12.21,1.7790000000000001,199.99400000000003,5.87,199.987,37.427,1.7790000000000001
300.0,1599.0,0.1876,1544.0,0.9656,2.0,6.0,5.33,2.0,6.0,5.33,47.0,0.1567,253.0,0.8433,51.0,0.17,249.0,0.83,86.0,0.2867,214.0,0.7133,4.0,0.0133,3.0,0.01,0.0,0.0,1.0,6.0,143.8889,2.0,2.0,13.0,2.0,25.0,19.9722,2.0,25.0,19.9429,5.728,9.262,199.99,1.056,199.97299999999998,35.525999999999996,1.056
300.0,1599.0,0.1876,1546.0,0.9669,1.0,6.0,5.33,2.0,6.0,5.33,47.0,0.1567,253.0,0.8433,49.0,0.1633,251.0,0.8367,72.0,0.24,228.0,0.76,4.0,0.0133,3.0,0.01,0.0,0.0,4.0,18.0,142.2857,2.0,2.0,23.0,2.0,24.0,21.4054,2.0,24.0,21.2632,3.728,6.949,199.99099999999999,1.234,199.96400000000003,24.980999999999998,1.234
300.0,1591.0,0.1886,1532.0,0.9629,2.0,6.0,5.3033,2.0,6.0,5.3033,51.0,0.17,249.0,0.83,59.0,0.1967,241.0,0.8033,88.0,0.2933,212.0,0.7067,3.0,0.01,3.0,0.01,0.0,0.0,3.0,16.0,146.0,2.0,2.0,23.0,4.0,24.0,19.6857,4.0,24.0,19.6857,7.507000000000001,7.525,199.986,11.269,199.987,1.584,1.584
300.0,1591.0,0.1886,1530.0,0.9617,2.0,6.0,5.3033,2.0,6.0,5.3033,53.0,0.1767,247.0,0.8233,53.0,0.1767,247.0,0.8233,80.0,0.2667,220.0,0.7333,4.0,0.0133,4.0,0.0133,0.0,0.0,4.0,22.0,157.0,2.0,2.0,30.0,4.0,23.0,19.925,4.0,23.0,19.925,0.5579999999999999,63.835,199.99099999999999,5.072,199.988,5.737,0.5579999999999999
300.0,1583.0,0.1895,1512.0,0.9551,1.0,6.0,5.2767,2.0,6.0,5.2767,61.0,0.2033,239.0,0.7967,55.0,0.1833,245.0,0.8167,100.0,0.3333,200.0,0.6667,3.0,0.01,3.0,0.01,0.0,0.0,3.0,16.0,165.7778,2.0,2.0,20.0,7.0,24.0,20.6667,7.0,24.0,20.6667,84.01700000000001,6.237,199.99200000000002,199.99,199.987,3.7460000000000004,3.7460000000000004
300.0,1583.0,0.1895,1518.0,0.9589,2.0,6.0,5.2767,2.0,6.0,5.2767,65.0,0.2167,235.0,0.7833,59.0,0.1967,241.0,0.8033,92.0,0.3067,208.0,0.6933,3.0,0.01,3.0,0.01,0.0,0.0,6.0,28.0,187.25,2.0,2.0,12.0,7.0,24.0,20.1707,7.0,24.0,20.1707,4.401,2.55,199.99099999999999,0.083,199.987,18.827,0.083
300.0,1575.0,0.1905,1500.0,0.9524,2.0,6.0,5.25,2.0,6.0,5.25,69.0,0.23,231.0,0.77,73.0,0.2433,227.0,0.7567,96.0,0.32,204.0,0.68,3.0,0.01,4.0,0.0133,0.0,0.0,1.0,6.0,155.0,2.0,2.0,4.0,5.0,23.0,19.7442,3.0,23.0,19.3636,39.854,7.138,199.99,7.167999999999999,199.987,0.39,0.39
300.0,1575.0,0.1905,1500.0,0.9524,1.0,6.0,5.25,2.0,6.0,5.25,69.0,0.23,231.0,0.77,59.0,0.1967,241.0,0.8033,88.0,0.2933,212.0,0.7067,4.0,0.0133,6.0,0.02,0.0,0.0,6.0,30.0,197.6667,2.0,2.0,23.0,9.0,24.0,21.1765,9.0,24.0,21.1765,19.253,7.207000000000001,199.995,14.344000000000001,199.987,9.221,7.207000000000001
300.0,1567.0,0.1914,1482.0,0.9458,2.0,6.0,5.2233,2.0,6.0,5.2233,75.0,0.25,225.0,0.75,65.0,0.2167,235.0,0.7833,108.0,0.36,192.0,0.64,3.0,0.01,4.0,0.0133,0.0,0.0,4.0,21.0,176.0,2.0,2.0,23.0,9.0,24.0,21.1579,9.0,24.0,21.1579,6.901,3.853,199.988,16.694000000000003,199.951,31.396,3.853
300.0,1647.0,0.1821,1638.0,0.9945,2.0,6.0,5.49,2.0,6.0,5.49,9.0,0.03,291.0,0.97,7.0,0.0233,293.0,0.9767,16.0,0.0533,284.0,0.9467,3.0,0.01,3.0,0.01,0.0,0.0,1.0,6.0,159.8,2.0,2.0,2.0,1.0,24.0,21.4286,1.0,24.0,21.4286,4.313,5.992000000000001,199.99099999999999,3.67,199.983,1.3980000000000001,1.3980000000000001
300.0,1647.0,0.1821,1638.0,0.9945,2.0,6.0,5.49,2.0,6.0,5.49,9.0,0.03,291.0,0.97,9.0,0.03,291.0,0.97,18.0,0.06,282.0,0.94,3.0,0.01,3.0,0.01,0.0,0.0,3.0,16.0,124.25,2.0,2.0,23.0,14.0,23.0,22.3462,14.0,23.0,22.3462,3.9,0.569,199.96400000000003,0.467,199.986,21.469,0.467
351.0,1949.0,0.1801,1948.0,0.9995,2.0,6.0,5.5527,2.0,6.0,5.5527,1.0,0.0028,350.0,0.9972,1.0,0.0028,350.0,0.9972,2.0,0.0057,349.0,0.9943,3.0,0.0085,3.0,0.0085,0.0,0.0,2.0,10.0,137.0,2.0,2.0,23.0,25.0,25.0,25.0,25.0,25.0,25.0,16.755,28.898000000000003,199.99,24.141,199.986,9.175,9.175
351.0,1949.0,0.1801,1948.0,0.9995,2.0,6.0,5.5527,2.0,6.0,5.5527,1.0,0.0028,350.0,0.9972,1.0,0.0028,350.0,0.9972,2.0,0.0057,349.0,0.9943,3.0,0.0085,3.0,0.0085,0.0,0.0,5.0,28.0,137.0,2.0,2.0,23.0,25.0,25.0,25.0,25.0,25.0,25.0,2.532,9.185,199.989,7.702999999999999,199.986,146.935,2.532
351.0,1933.0,0.1816,1916.0,0.9912,2.0,6.0,5.5071,2.0,6.0,5.5071,17.0,0.0484,334.0,0.9516,17.0,0.0484,334.0,0.9516,30.0,0.0855,321.0,0.9145,3.0,0.0085,3.0,0.0085,0.0,0.0,1.0,6.0,166.8,2.0,2.0,29.0,23.0,25.0,24.8929,23.0,25.0,24.8929,2.7969999999999997,8.381,199.995,7.037999999999999,199.989,17.048,2.7969999999999997
351.0,1933.0,0.1816,1916.0,0.9912,2.0,6.0,5.5071,2.0,6.0,5.5071,17.0,0.0484,334.0,0.9516,17.0,0.0484,334.0,0.9516,30.0,0.0855,321.0,0.9145,3.0,0.0085,3.0,0.0085,0.0,0.0,3.0,16.0,172.5714,2.0,2.0,23.0,10.0,25.0,23.7586,10.0,25.0,23.7586,29.299,12.089,199.952,10.185,199.984,6.962000000000001,6.962000000000001
351.0,1925.0,0.1823,1900.0,0.987,2.0,6.0,5.4843,2.0,6.0,5.4843,25.0,0.0712,326.0,0.9288,23.0,0.0655,328.0,0.9345,48.0,0.1368,303.0,0.8632,3.0,0.0085,3.0,0.0085,0.0,0.0,3.0,16.0,195.0,2.0,2.0,2.0,1.0,26.0,24.0357,1.0,26.0,24.0357,0.872,3.5439999999999996,199.99,46.218,199.986,2.4530000000000003,0.872
351.0,1925.0,0.1823,1900.0,0.987,2.0,6.0,5.4843,2.0,6.0,5.4843,25.0,0.0712,326.0,0.9288,23.0,0.0655,328.0,0.9345,42.0,0.1197,309.0,0.8803,3.0,0.0085,4.0,0.0114,0.0,0.0,1.0,6.0,116.0,2.0,2.0,23.0,17.0,25.0,24.5714,17.0,25.0,24.5714,20.818,28.121,199.989,23.544,199.982,87.87100000000001,20.818
351.0,1917.0,0.1831,1884.0,0.9828,2.0,6.0,5.4615,2.0,6.0,5.4615,33.0,0.094,318.0,0.9059999999999999,33.0,0.094,318.0,0.9059999999999999,58.0,0.1652,293.0,0.8348,3.0,0.0085,3.0,0.0085,0.0,0.0,3.0,16.0,168.4286,2.0,2.0,23.0,16.0,26.0,24.7037,16.0,26.0,24.7037,6.218,2.025,199.989,4.202,199.977,139.00799999999998,2.025
351.0,1917.0,0.1831,1884.0,0.9828,2.0,6.0,5.4615,2.0,6.0,5.4615,31.0,0.0883,320.0,0.9117,31.0,0.0883,320.0,0.9117,56.0,0.1595,295.0,0.8405,3.0,0.0085,3.0,0.0085,0.0,0.0,3.0,14.0,172.8571,2.0,2.0,11.0,4.0,26.0,23.6,4.0,26.0,23.6,66.274,10.016,199.968,199.988,199.953,3.17,3.17
351.0,1909.0,0.1839,1868.0,0.9785,2.0,6.0,5.4387,2.0,6.0,5.4387,39.0,0.1111,312.0,0.8889,41.0,0.1168,310.0,0.8832,74.0,0.2108,277.0,0.7892,3.0,0.0085,3.0,0.0085,0.0,0.0,4.0,20.0,166.4,2.0,2.0,16.0,7.0,26.0,22.8485,7.0,26.0,23.125,0.344,22.105999999999998,199.925,5.419,199.959,1.82,0.344
351.0,1909.0,0.1839,1868.0,0.9785,2.0,6.0,5.4387,2.0,6.0,5.4387,39.0,0.1111,312.0,0.8889,35.0,0.0997,316.0,0.9003,64.0,0.1823,287.0,0.8177,3.0,0.0085,3.0,0.0085,0.0,0.0,5.0,23.0,160.6667,2.0,2.0,23.0,2.0,26.0,21.6176,2.0,26.0,21.6176,39.4,8.329,199.989,78.834,199.983,55.611999999999995,8.329
351.0,1901.0,0.1846,1854.0,0.9753,2.0,6.0,5.416,2.0,6.0,5.416,43.0,0.1225,308.0,0.8775,43.0,0.1225,308.0,0.8775,68.0,0.1937,283.0,0.8063,4.0,0.0114,4.0,0.0114,0.0,0.0,4.0,20.0,199.8571,2.0,2.0,23.0,11.0,26.0,22.6053,11.0,26.0,22.6053,199.987,180.267,199.99400000000003,43.367,199.985,97.111,43.367
351.0,1901.0,0.1846,1854.0,0.9753,1.0,6.0,5.416,1.0,6.0,5.416,39.0,0.1111,312.0,0.8889,41.0,0.1168,310.0,0.8832,68.0,0.1937,283.0,0.8063,4.0,0.0114,3.0,0.0085,1.0,0.0028,5.0,28.0,185.2,2.0,2.0,23.0,7.0,26.0,22.6563,7.0,26.0,22.6563,0.013000000000000001,0.022000000000000002,199.938,0.013999999999999999,199.99400000000003,0.013000000000000001,0.013000000000000001
351.0,1893.0,0.1854,1844.0,0.9741,2.0,6.0,5.3932,2.0,6.0,5.3932,51.0,0.1453,300.0,0.8547,53.0,0.151,298.0,0.8490000000000001,84.0,0.2393,267.0,0.7607,3.0,0.0085,3.0,0.0085,0.0,0.0,2.0,10.0,193.4,2.0,2.0,45.0,7.0,26.0,23.2973,7.0,27.0,20.68,12.035,20.498,199.99,136.118,199.98,49.79600000000001,12.035
351.0,1893.0,0.1854,1836.0,0.9699,2.0,6.0,5.3932,1.0,6.0,5.3932,49.0,0.1396,302.0,0.8604,49.0,0.1396,302.0,0.8604,92.0,0.2621,259.0,0.7379,3.0,0.0085,4.0,0.0114,0.0,0.0,2.0,10.0,195.0,3.0,3.0,23.0,8.0,26.0,22.6596,8.0,26.0,22.6596,43.288999999999994,199.993,199.99,6.433,199.985,79.51100000000001,6.433
351.0,1885.0,0.1862,1822.0,0.9666,2.0,6.0,5.3704,2.0,6.0,5.3704,57.0,0.1624,294.0,0.8376,59.0,0.1681,292.0,0.8319,96.0,0.2735,255.0,0.7265,3.0,0.0085,3.0,0.0085,0.0,0.0,2.0,10.0,147.9,2.0,2.0,2.0,1.0,26.0,21.025,1.0,26.0,21.025,17.454,115.684,199.989,2.997,199.983,7.242999999999999,2.997
351.0,1885.0,0.1862,1824.0,0.9676,2.0,6.0,5.3704,2.0,6.0,5.3704,61.0,0.1738,290.0,0.8262,57.0,0.1624,294.0,0.8376,84.0,0.2393,267.0,0.7607,3.0,0.0085,3.0,0.0085,0.0,0.0,9.0,47.0,227.3333,2.0,2.0,20.0,6.0,26.0,22.2432,6.0,26.0,22.2432,199.988,11.155999999999999,199.98,5.447,199.987,37.251999999999995,5.447
351.0,1877.0,0.187,1806.0,0.9622,2.0,6.0,5.3476,2.0,6.0,5.3476,63.0,0.1795,288.0,0.8205,57.0,0.1624,294.0,0.8376,98.0,0.2792,253.0,0.7208,3.0,0.0085,3.0,0.0085,0.0,0.0,4.0,22.0,178.1429,2.0,2.0,23.0,7.0,26.0,21.0816,4.0,26.0,20.1538,2.95,98.775,199.989,49.875,199.938,199.99400000000003,2.95
351.0,1869.0,0.1878,1796.0,0.9609,2.0,6.0,5.3248,2.0,6.0,5.3248,65.0,0.1852,286.0,0.8148,69.0,0.1966,282.0,0.8034,106.0,0.302,245.0,0.698,3.0,0.0085,3.0,0.0085,0.0,0.0,4.0,22.0,180.9,2.0,2.0,23.0,8.0,26.0,22.6286,8.0,26.0,22.6286,1.215,18.125999999999998,199.97799999999998,20.603,199.99400000000003,25.245,1.215
351.0,1861.0,0.1886,1780.0,0.9565,1.0,6.0,5.3020000000000005,2.0,6.0,5.3020000000000005,79.0,0.2251,272.0,0.7749,83.0,0.2365,268.0,0.7635,112.0,0.3191,239.0,0.6809,3.0,0.0085,3.0,0.0085,0.0,0.0,3.0,12.0,187.5,2.0,2.0,4.0,7.0,26.0,21.6,7.0,28.0,21.6739,19.299,8.429,199.995,49.888000000000005,199.99400000000003,8.552,8.429
351.0,1861.0,0.1886,1774.0,0.9533,2.0,6.0,5.3020000000000005,2.0,6.0,5.3020000000000005,69.0,0.1966,282.0,0.8034,69.0,0.1966,282.0,0.8034,108.0,0.3077,243.0,0.6923,3.0,0.0085,3.0,0.0085,0.0,0.0,1.0,6.0,205.5714,2.0,2.0,23.0,12.0,26.0,23.0811,12.0,26.0,22.02,199.987,15.029000000000002,199.989,33.945,199.94299999999998,30.346999999999998,15.029000000000002
351.0,1941.0,0.1808,1932.0,0.9954,2.0,6.0,5.5299,2.0,6.0,5.5299,9.0,0.0256,342.0,0.9744,9.0,0.0256,342.0,0.9744,18.0,0.0513,333.0,0.9487,3.0,0.0085,3.0,0.0085,0.0,0.0,3.0,16.0,155.8333,2.0,2.0,23.0,22.0,25.0,24.8889,22.0,25.0,24.8889,111.38600000000001,9.95,199.96599999999998,8.95,199.97,42.136,8.95
378.0,2105.0,0.1796,2104.0,0.9995,2.0,6.0,5.5688,2.0,6.0,5.5688,1.0,0.0026,377.0,0.9974,1.0,0.0026,377.0,0.9974,2.0,0.0053,376.0,0.9947,3.0,0.0079,3.0,0.0079,0.0,0.0,6.0,36.0,207.0,2.0,2.0,23.0,26.0,26.0,26.0,26.0,26.0,26.0,55.406000000000006,10.862,199.977,9.77,199.986,134.079,9.77
378.0,2105.0,0.1796,2104.0,0.9995,2.0,6.0,5.5688,2.0,6.0,5.5688,1.0,0.0026,377.0,0.9974,1.0,0.0026,377.0,0.9974,2.0,0.0053,376.0,0.9947,3.0,0.0079,3.0,0.0079,0.0,0.0,5.0,24.0,181.8,2.0,2.0,23.0,26.0,26.0,26.0,26.0,26.0,26.0,36.67,7.652,199.989,6.9079999999999995,199.93599999999998,40.034,6.9079999999999995
378.0,2089.0,0.1809,2072.0,0.9919,2.0,6.0,5.5265,2.0,6.0,5.5265,15.0,0.0397,363.0,0.9603,15.0,0.0397,363.0,0.9603,30.0,0.0794,348.0,0.9206,3.0,0.0079,3.0,0.0079,0.0,0.0,6.0,32.0,209.0,2.0,2.0,23.0,20.0,27.0,25.7,20.0,27.0,25.7,199.988,24.436,199.963,1.9269999999999998,199.986,84.09299999999999,1.9269999999999998
378.0,2081.0,0.1816,2056.0,0.988,2.0,6.0,5.5053,2.0,6.0,5.5053,25.0,0.0661,353.0,0.9339,23.0,0.0608,355.0,0.9392,48.0,0.127,330.0,0.873,3.0,0.0079,3.0,0.0079,0.0,0.0,3.0,18.0,211.4286,2.0,2.0,11.0,4.0,27.0,24.3226,4.0,27.0,24.3226,84.23299999999999,48.247,199.988,199.987,199.993,32.316,32.316
378.0,2081.0,0.1816,2056.0,0.988,2.0,6.0,5.5053,2.0,6.0,5.5053,23.0,0.0608,355.0,0.9392,21.0,0.0556,357.0,0.9444,42.0,0.1111,336.0,0.8889,3.0,0.0079,3.0,0.0079,0.0,0.0,1.0,6.0,209.1667,2.0,2.0,23.0,8.0,27.0,24.0,8.0,27.0,24.0,18.269000000000002,199.993,199.993,157.512,199.984,34.199,18.269000000000002
378.0,2073.0,0.1823,2040.0,0.9841,2.0,6.0,5.4841,2.0,6.0,5.4841,31.0,0.08199999999999999,347.0,0.9179999999999999,31.0,0.08199999999999999,347.0,0.9179999999999999,58.0,0.1534,320.0,0.8466,3.0,0.0079,4.0,0.0106,0.0,0.0,2.0,12.0,204.4286,2.0,2.0,23.0,7.0,27.0,23.7209,7.0,27.0,23.7857,16.015,15.074000000000002,199.989,40.437,199.99200000000002,9.132,9.132
378.0,2073.0,0.1823,2040.0,0.9841,2.0,6.0,5.4841,2.0,6.0,5.4841,27.0,0.0714,351.0,0.9286,29.0,0.0767,349.0,0.9233,52.0,0.1376,326.0,0.8624,3.0,0.0079,4.0,0.0106,0.0,0.0,1.0,6.0,169.875,2.0,2.0,23.0,11.0,26.0,24.9677,11.0,26.0,24.9677,0.149,107.788,199.989,101.449,199.985,37.008,0.149
378.0,2065.0,0.1831,2024.0,0.9801,2.0,6.0,5.462999999999999,1.0,6.0,5.462999999999999,39.0,0.1032,339.0,0.8968,39.0,0.1032,339.0,0.8968,70.0,0.1852,308.0,0.8148,3.0,0.0079,3.0,0.0079,0.0,0.0,2.0,10.0,229.25,2.0,2.0,23.0,19.0,26.0,25.5484,19.0,26.0,25.5484,42.585,8.341000000000001,199.99,199.986,199.97099999999998,199.99400000000003,8.341000000000001
378.0,2057.0,0.1838,2008.0,0.9762,2.0,6.0,5.4418,2.0,6.0,5.4418,47.0,0.1243,331.0,0.8757,45.0,0.11900000000000001,333.0,0.8809999999999999,86.0,0.2275,292.0,0.7725,4.0,0.0106,3.0,0.0079,0.0,0.0,11.0,56.0,229.125,2.0,2.0,23.0,8.0,27.0,24.2424,8.0,27.0,24.2424,40.196999999999996,23.585,199.97400000000002,199.988,199.984,47.481,23.585
378.0,2049.0,0.1845,1994.0,0.9732,2.0,6.0,5.4206,2.0,6.0,5.4206,51.0,0.1349,327.0,0.8651,53.0,0.1402,325.0,0.8598,92.0,0.2434,286.0,0.7566,3.0,0.0079,3.0,0.0079,0.0,0.0,2.0,10.0,203.5,2.0,2.0,30.0,3.0,27.0,23.1579,3.0,27.0,23.1579,38.031,27.345,199.995,199.988,199.97799999999998,2.427,2.427
378.0,2049.0,0.1845,1992.0,0.9722,2.0,6.0,5.4206,2.0,6.0,5.4206,51.0,0.1349,327.0,0.8651,53.0,0.1402,325.0,0.8598,86.0,0.2275,292.0,0.7725,3.0,0.0079,3.0,0.0079,0.0,0.0,4.0,22.0,201.2,2.0,2.0,23.0,17.0,26.0,25.1875,17.0,26.0,25.1875,136.994,199.99200000000002,199.99099999999999,199.988,199.982,19.608,19.608
378.0,2041.0,0.1852,1976.0,0.9682,2.0,6.0,5.3995,2.0,6.0,5.3995,53.0,0.1402,325.0,0.8598,55.0,0.1455,323.0,0.8545,96.0,0.254,282.0,0.746,4.0,0.0106,3.0,0.0079,0.0,0.0,3.0,16.0,209.5556,2.0,2.0,23.0,5.0,27.0,23.2778,5.0,27.0,23.2778,199.987,2.734,199.995,8.138,199.935,61.351000000000006,2.734
378.0,2041.0,0.1852,1978.0,0.9691,1.0,6.0,5.3995,2.0,6.0,5.3995,55.0,0.1455,323.0,0.8545,53.0,0.1402,325.0,0.8598,90.0,0.2381,288.0,0.7619,3.0,0.0079,4.0,0.0106,0.0,0.0,4.0,20.0,199.1818,2.0,2.0,4.0,3.0,27.0,23.5135,3.0,27.0,23.5135,199.989,47.645,199.988,199.988,199.972,41.782,41.782
378.0,2033.0,0.1859,1968.0,0.968,2.0,6.0,5.3783,2.0,6.0,5.3783,59.0,0.1561,319.0,0.8439,63.0,0.1667,315.0,0.8333,94.0,0.2487,284.0,0.7513,3.0,0.0079,3.0,0.0079,0.0,0.0,2.0,10.0,232.375,2.0,2.0,19.0,2.0,26.0,22.1579,2.0,26.0,22.1579,22.503,140.475,199.995,199.988,199.972,199.99400000000003,22.503
378.0,2033.0,0.1859,1964.0,0.9661,2.0,6.0,5.3783,2.0,6.0,5.3783,65.0,0.172,313.0,0.828,69.0,0.1825,309.0,0.8175,110.0,0.29100000000000004,268.0,0.7090000000000001,3.0,0.0079,3.0,0.0079,0.0,0.0,3.0,14.0,223.3,2.0,2.0,12.0,7.0,28.0,22.3529,7.0,28.0,22.28,61.882,13.217,199.99200000000002,10.593,199.985,107.286,10.593
378.0,2017.0,0.1874,1930.0,0.9569,1.0,6.0,5.336,1.0,6.0,5.336,73.0,0.1931,305.0,0.8069,79.0,0.209,299.0,0.7909999999999999,124.0,0.32799999999999996,254.0,0.672,3.0,0.0079,3.0,0.0079,0.0,0.0,6.0,28.0,201.6667,2.0,2.0,23.0,2.0,27.0,23.4211,2.0,27.0,23.4211,199.988,199.99200000000002,199.976,199.988,199.985,199.993,199.976
480.0,2589.0,0.1854,2486.0,0.9602,1.0,6.0,5.3937,2.0,6.0,5.3937,95.0,0.1979,385.0,0.8021,91.0,0.1896,389.0,0.8104,154.0,0.3208,326.0,0.6792,3.0,0.0063,3.0,0.0063,0.0,0.0,5.0,28.0,259.4615,2.0,2.0,5.0,7.0,39.0,22.0395,7.0,39.0,21.8784,64.928,3.7460000000000004,199.99099999999999,199.983,199.989,199.99400000000003,3.7460000000000004
480.0,2574.0,0.1865,2464.0,0.9573,2.0,6.0,5.3625,2.0,6.0,5.3625,104.0,0.2167,376.0,0.7833,94.0,0.1958,386.0,0.8042,150.0,0.3125,330.0,0.6875,3.0,0.0063,3.0,0.0063,0.0,0.0,6.0,31.0,194.0,3.0,3.0,9.0,4.0,38.0,20.6528,4.0,38.0,19.0411,103.89200000000001,16.162,199.988,199.983,199.988,199.99400000000003,16.162
480.0,2529.0,0.1898,2368.0,0.9363,1.0,6.0,5.2687,2.0,6.0,5.2687,121.0,0.2521,359.0,0.7479,129.0,0.2687,351.0,0.7312,180.0,0.375,300.0,0.625,3.0,0.0063,6.0,0.0125,0.0,0.0,7.0,37.0,256.0625,2.0,2.0,9.0,2.0,38.0,20.4487,2.0,38.0,19.7229,152.025,199.99400000000003,199.99,199.983,199.986,199.993,152.025
480.0,2524.0,0.1902,2364.0,0.9366,1.0,6.0,5.2583,2.0,6.0,5.2583,140.0,0.2917,340.0,0.7083,124.0,0.2583,356.0,0.7417,192.0,0.4,288.0,0.6,4.0,0.0083,5.0,0.0104,0.0,0.0,1.0,6.0,170.4375,2.0,2.0,3.0,3.0,38.0,19.0202,6.0,39.0,20.2366,95.494,199.99400000000003,199.99099999999999,199.982,199.99200000000002,199.99099999999999,95.494
345.0,1784.0,0.1934,1678.0,0.9406,1.0,6.0,5.171,2.0,6.0,5.171,88.0,0.2551,257.0,0.7449,96.0,0.2783,249.0,0.7217,142.0,0.4116,203.0,0.5884,4.0,0.0116,2.0,0.0058,0.0,0.0,3.0,16.0,164.5,2.0,2.0,15.0,6.0,38.0,21.2286,5.0,38.0,20.5806,142.082,65.377,199.99200000000002,3.168,199.99200000000002,10.252,3.168
345.0,1779.0,0.1939,1672.0,0.9399,2.0,6.0,5.1565,2.0,6.0,5.1565,97.0,0.2812,248.0,0.7188,91.0,0.2638,254.0,0.7362,142.0,0.4116,203.0,0.5884,2.0,0.0058,3.0,0.0087,0.0,0.0,1.0,7.0,157.3889,2.0,2.0,81.0,2.0,38.0,20.0333,2.0,38.0,20.5738,86.932,21.066,199.995,62.408,199.99,20.064,20.064
